# BUSCO version is: 4.0.5 
# The lineage dataset is: fungi_odb10 (Creation date: 2019-12-13, number of species: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
26329at4751	Complete	scaffold_75	40448	44215	1476.0	953	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Complete	scaffold_16	35797	40114	497.4	600	https://www.orthodb.org/v10?query=27008at4751	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
29512at4751	Complete	scaffold_85	43274	47305	549.7	608	https://www.orthodb.org/v10?query=29512at4751	Importin alpha re-exporter
31256at4751	Complete	scaffold_237	30795	34106	237.7	573	https://www.orthodb.org/v10?query=31256at4751	Armadillo-type fold
31324at4751	Complete	scaffold_153	5865	10101	680.8	846	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
32164at4751	Complete	scaffold_228	32183	35810	815.8	676	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Complete	scaffold_506	18282	21366	744.9	644	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Missing
34706at4751	Complete	scaffold_20	79630	86856	712.8	763	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Complete	scaffold_543	8984	14312	885.6	862	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Complete	scaffold_411	11928	16511	444.2	708	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	scaffold_148	50214	52658	733.4	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Complete	scaffold_66	30081	35404	884.4	506	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	scaffold_997	3410	7394	242.8	407	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Complete	scaffold_135	6826	10271	361.2	569	https://www.orthodb.org/v10?query=38031at4751	Cap binding protein
38184at4751	Complete	scaffold_398	16243	20658	714.5	673	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
39833at4751	Complete	scaffold_48	19900	25889	395.9	577	https://www.orthodb.org/v10?query=39833at4751	WD40-repeat-containing domain
43842at4751	Complete	scaffold_5	39046	44729	157.6	404	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Complete	scaffold_119	11418	16577	549.5	592	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	scaffold_227	1	4484	993.7	732	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Complete	scaffold_172	13011	25748	688.7	897	https://www.orthodb.org/v10?query=46119at4751	WD40/YVTN repeat-like-containing domain superfamily
46666at4751	Complete	scaffold_41	39061	44604	782.8	856	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	scaffold_10	110310	113327	588.1	718	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Complete	scaffold_42	87726	90200	411.2	452	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Complete	scaffold_12	92287	94860	747.7	664	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Complete	scaffold_15	23942	27420	1177.9	844	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Duplicated	scaffold_107	19270	24400	649.8	493	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49476at4751	Duplicated	scaffold_110	12637	15297	589.7	491	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49967at4751	Duplicated	scaffold_143	44808	47697	804.4	611	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
49967at4751	Duplicated	scaffold_365	17292	21283	786.7	608	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Complete	scaffold_145	15037	17334	539.7	495	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Complete	scaffold_1293	531	3856	929.5	644	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	scaffold_253	13413	18358	571.8	494	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	scaffold_721	2125	5473	820.3	661	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Complete	scaffold_881	4383	9850	862.4	802	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	scaffold_686	6831	10586	848.7	705	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	scaffold_93	5283	8231	448.6	479	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	scaffold_84	12576	16112	345.6	427	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Missing
56729at4751	Complete	scaffold_331	23964	27649	1011.5	793	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	scaffold_245	24469	28271	1003.3	683	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	scaffold_91	45532	48443	133.2	544	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	scaffold_114	7600	11128	798.3	646	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	scaffold_327	20679	24356	262.5	366	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Duplicated	scaffold_189	40308	44235	525.9	614	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61438at4751	Duplicated	scaffold_308	8722	12676	617.1	680	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	scaffold_858	8182	10581	207.8	437	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	scaffold_1063	1862	4693	371.2	487	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	scaffold_127	562	3852	875.1	715	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	scaffold_529	19737	22709	318.6	380	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	scaffold_695	8873	12851	621.9	554	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Duplicated	scaffold_272	22595	25232	829.6	529	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
64498at4751	Duplicated	scaffold_169	41537	44095	824.6	526	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Complete	scaffold_8	65490	68162	509.3	471	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65499at4751	Complete	scaffold_372	21997	25086	668.1	515	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Complete	scaffold_422	8524	11230	484.6	548	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Complete	scaffold_381	23719	27244	183.1	462	https://www.orthodb.org/v10?query=67284at4751	WD40-repeat-containing domain
67399at4751	Complete	scaffold_352	6404	8967	665.1	494	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	scaffold_1021	3472	7394	353.6	449	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	scaffold_50	32982	36873	1062.6	819	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Complete	scaffold_2	163478	166598	243.3	397	https://www.orthodb.org/v10?query=68881at4751	WD40-repeat-containing domain
71039at4751	Complete	scaffold_10	60018	63503	1071.1	713	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Duplicated	scaffold_177	21178	24476	735.3	660	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
71046at4751	Duplicated	scaffold_339	30932	34257	850.3	666	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	scaffold_719	8512	13508	612.1	445	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	scaffold_749	3272	5547	616.1	397	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	scaffold_250	21304	24735	764.2	596	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Complete	scaffold_104	58156	60737	399.2	436	https://www.orthodb.org/v10?query=75033at4751	RNA polymerase I-specific transcription initiation factor RRN3
75456at4751	Complete	scaffold_338	30818	34151	255.6	384	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	scaffold_117	44834	47339	758.5	594	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Complete	scaffold_479	13557	18806	920.5	764	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Duplicated	scaffold_160	9316	17408	542.5	424	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
75976at4751	Duplicated	scaffold_141	23856	26809	605.0	451	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
76196at4751	Complete	scaffold_109	51916	54588	556.3	349	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	scaffold_162	43411	47201	822.1	582	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Complete	scaffold_15	40853	46701	374.9	524	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Duplicated	scaffold_491	17789	20131	675.1	489	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78289at4751	Duplicated	scaffold_343	30228	32470	665.1	484	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Complete	scaffold_19	20452	23976	427.0	834	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Complete	scaffold_459	10118	12251	782.9	487	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Complete	scaffold_392	4414	6653	720.1	450	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Complete	scaffold_332	17129	19896	545.2	611	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	scaffold_833	3955	10394	143.1	250	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	scaffold_411	17553	20259	773.7	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Complete	scaffold_65	15725	22308	963.8	1192	https://www.orthodb.org/v10?query=81614at4751	nucleic acid-binding protein
81687at4751	Complete	scaffold_1087	3704	5635	787.5	479	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Complete	scaffold_22	99994	105017	426.4	654	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	scaffold_301	25718	31404	228.3	253	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Complete	scaffold_452	16851	21695	414.2	789	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Complete	scaffold_332	21703	23833	382.0	344	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Complete	scaffold_40	42680	47171	801.3	908	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	scaffold_204	37927	39909	876.9	443	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	scaffold_498	13680	16311	129.4	186	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	scaffold_313	26867	30345	232.5	373	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	scaffold_507	4462	6807	723.2	511	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	scaffold_266	10798	13860	337.9	486	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	scaffold_313	31872	35026	410.0	406	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	scaffold_158	14830	18123	865.6	523	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Complete	scaffold_585	10366	12898	463.8	537	https://www.orthodb.org/v10?query=95253at4751	WD40-repeat-containing domain
96633at4751	Complete	scaffold_92	52994	55754	569.0	608	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Complete	scaffold_214	10196	14874	243.0	612	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98733at4751	Complete	scaffold_201	10496	13230	901.1	554	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	scaffold_228	14055	16397	604.0	427	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Complete	scaffold_313	18415	22570	439.5	742	https://www.orthodb.org/v10?query=100957at4751	ARM repeat-containing protein
101133at4751	Complete	scaffold_212	9714	11565	494.3	385	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	scaffold_54	1917	6880	552.2	592	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	scaffold_16	54521	58131	797.9	655	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	scaffold_58	8717	10334	355.0	306	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Complete	scaffold_155	23947	26874	398.0	466	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Complete	scaffold_737	8723	12525	278.1	343	https://www.orthodb.org/v10?query=104415at4751	WD40-repeat-containing domain
105401at4751	Complete	scaffold_23	54198	57901	1011.2	556	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	scaffold_643	8793	14966	834.2	1057	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	scaffold_318	29374	32673	707.5	538	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	scaffold_40	88179	90035	620.7	411	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	scaffold_485	13329	18811	416.1	445	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Complete	scaffold_325	29663	31527	322.6	263	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Complete	scaffold_24	16481	19653	684.9	571	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Complete	scaffold_884	5	8231	197.6	283	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Complete	scaffold_96	19440	22592	471.5	587	https://www.orthodb.org/v10?query=112937at4751	P-loop containing nucleoside triphosphate hydrolase protein
115993at4751	Complete	scaffold_163	20541	23257	662.2	471	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	scaffold_658	10210	12941	696.5	477	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Complete	scaffold_30	7075	11516	547.5	469	https://www.orthodb.org/v10?query=118189at4751	WD40-repeat-containing domain
118701at4751	Complete	scaffold_205	8454	11812	831.4	628	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Complete	scaffold_416	14537	22928	370.1	645	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Complete	scaffold_483	1594	5091	398.7	565	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Complete	scaffold_493	3841	5689	176.0	272	https://www.orthodb.org/v10?query=122824at4751	WD40-repeat-containing domain
123228at4751	Complete	scaffold_3	165101	169100	917.5	829	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Complete	scaffold_387	15125	21772	855.6	804	https://www.orthodb.org/v10?query=123277at4751	WD40-repeat-containing domain
123494at4751	Complete	scaffold_564	9473	11307	336.7	303	https://www.orthodb.org/v10?query=123494at4751	Actin family
125400at4751	Complete	scaffold_472	5533	8438	104.8	448	https://www.orthodb.org/v10?query=125400at4751	RINT-1 family protein
125935at4751	Complete	scaffold_33	91620	94414	464.5	390	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Complete	scaffold_675	839	4216	412.8	430	https://www.orthodb.org/v10?query=126037at4751	SNF2-related, N-terminal domain
126249at4751	Complete	scaffold_1292	1	3765	547.1	552	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Complete	scaffold_806	1	2735	416.1	333	https://www.orthodb.org/v10?query=126256at4751	Non-specific serine/threonine protein kinase
126519at4751	Complete	scaffold_26	4141	5984	653.8	430	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	scaffold_388	14011	21291	385.1	391	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	scaffold_319	4950	6860	647.4	443	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	scaffold_5	90632	93722	578.9	720	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	scaffold_98	46755	48701	596.0	429	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Complete	scaffold_2	21650	25730	423.3	605	https://www.orthodb.org/v10?query=130062at4751	Importin-beta domain-containing protein
130930at4751	Duplicated	scaffold_101	18286	24385	1168.3	1669	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130930at4751	Duplicated	scaffold_167	30759	37585	1155.6	1732	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Complete	scaffold_516	11314	13620	335.8	422	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Complete	scaffold_272	16609	18412	277.8	237	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	scaffold_45	50135	54357	530.6	422	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	scaffold_303	6889	9416	716.9	424	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Complete	scaffold_504	8219	15011	260.1	313	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	scaffold_544	6323	8639	763.0	581	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Complete	scaffold_554	337	2036	531.9	384	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Duplicated	scaffold_40	27305	30927	607.7	488	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
138833at4751	Duplicated	scaffold_12	120035	122531	602.4	487	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
138833at4751	Duplicated	scaffold_486	12843	15601	591.8	486	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Complete	scaffold_292	14416	16546	326.5	277	https://www.orthodb.org/v10?query=141273at4751	methionine-tRNA ligase
142357at4751	Complete	scaffold_113	58055	60865	566.9	483	https://www.orthodb.org/v10?query=142357at4751	Ribosomal protein S5 domain 2-type fold
142965at4751	Complete	scaffold_354	15955	18137	293.0	302	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Complete	scaffold_933	883	3450	304.8	486	https://www.orthodb.org/v10?query=143414at4751	Transcription factor 25
145178at4751	Complete	scaffold_2	150441	153624	222.5	440	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Complete	scaffold_465	22142	24316	447.1	395	https://www.orthodb.org/v10?query=145378at4751	Eukaryotic translation initiation factor 2A
145524at4751	Duplicated	scaffold_152	6807	10257	481.8	345	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
